is_CA,has_roundC,has_angel,category_advertising,category_hardware,category_photo_video,avg_participants,category_enterprise,category_messaging,is_software,category_consulting,category_software,is_advertising,category_medical,is_web,has_VC,category_health,is_TX,funding_total_usd,category_games_video,is_consulting,is_othercategory,has_roundA,is_MA,category_news,category_finance,category_manufacturing,is_NY,relationships,is_biotech,category_web,is_mobile,category_network_hosting,age_first_milestone_year,category_education,category_public_relations,is_ecommerce,milestones,category_social,age_first_funding_year,has_roundB,has_roundD,funding_rounds,category_music,category_semiconductor,age_last_milestone_year,age_last_funding_year,is_otherstate,is_enterprise,category_cleantech,category_ecommerce,category_fashion,category_travel,category_biotech,category_analytics,category_other,is_gamesvideo,category_search,category_mobile,category_security,category_real_estate,category_automotive
1,0,0,False,False,False,1.6667,False,False,0,False,False,0,False,0,1,False,0,12400000,False,0,0,1,0,False,False,False,0,6.0,0,True,0,False,3.67,False,False,0,4,False,0.18,1,0,3,False,False,7.24,4.03,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,43600000,False,0,1,1,0,False,False,False,0,7.0,0,False,0,False,2.92,False,False,0,3,False,0.0,1,0,5,False,False,4.31,2.84,0,0,False,False,False,False,False,False,False,0,True,False,False,False,False
1,0,0,False,False,False,3.0,True,False,0,False,False,0,False,0,1,False,0,60187500,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,4.87,False,False,0,3,False,1.33,1,0,6,False,False,7.01,7.08,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,True,False,3.0,False,False,0,False,False,0,False,0,0,False,0,3000000,False,0,1,1,0,False,False,False,0,3.0,0,False,0,False,7.67,False,False,0,1,False,7.0,0,0,1,False,False,7.67,7.0,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,5.3333,False,False,0,False,False,0,False,0,1,False,0,52800000,False,0,1,0,0,False,False,False,0,5.0,0,False,0,False,,False,False,0,0,False,6.89,0,0,3,False,True,,10.41,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,500000,False,0,0,0,0,False,False,False,0,2.0,0,True,0,False,0.04,False,False,0,1,False,,0,0,1,False,False,0.04,,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,True,0,False,0,0,False,0,15000000,False,0,0,1,0,False,False,False,0,5.0,0,False,0,False,2.95,False,False,0,2,False,0.92,1,0,2,False,False,3.97,2.63,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,5.5,False,False,0,False,False,0,False,0,0,False,0,42500000,False,0,1,0,0,False,False,False,0,16.0,0,False,0,False,6.97,False,True,0,3,False,2.97,0,0,2,False,False,8.33,3.72,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,5.5,False,False,0,False,False,0,False,0,0,False,0,24500000,False,0,1,0,0,False,False,False,0,13.0,0,False,0,False,10.56,False,False,0,2,False,7.35,0,0,2,False,False,11.06,8.13,0,0,False,False,False,False,False,False,False,0,False,False,True,False,False
0,0,0,False,False,False,7.0,False,False,0,False,False,0,False,0,0,False,0,1000000,False,0,1,1,0,False,False,False,0,5.0,0,False,0,False,1.66,False,False,0,3,False,1.88,0,0,1,False,False,3.02,1.88,0,0,False,False,True,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,True,False,0,False,False,0,False,0,1,False,0,10800000,False,0,0,1,0,False,False,False,0,2.0,0,False,0,False,0.0,False,False,0,1,False,0.67,0,0,2,False,False,0.0,1.93,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.5,False,False,0,False,False,0,False,0,0,False,0,28300000,False,0,0,1,0,False,False,False,0,20.5,0,True,0,False,6.42,False,False,0,4,False,,1,0,4,False,False,9.07,4.21,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,True,0,False,0,0,False,0,12800000,False,0,0,1,0,False,False,False,0,15.0,0,False,0,False,6.64,False,False,0,1,False,2.55,1,0,2,False,False,6.64,6.39,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,5.0,False,False,0,False,False,0,False,0,0,False,0,1015000,True,0,0,0,0,False,False,False,0,5.0,0,False,0,False,0.41,False,False,0,2,False,,0,0,2,False,False,0.87,0.34,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.0,False,False,0,False,False,0,True,0,1,False,0,3508462,False,0,1,1,0,False,False,False,0,3.0,0,False,0,False,,False,False,0,0,False,3.5,0,0,2,False,False,,5.44,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.6667,False,False,0,False,False,0,False,0,1,False,0,54000000,False,0,1,0,0,False,False,False,0,3.0,0,False,0,False,,False,False,0,0,False,0.75,0,0,3,False,False,,3.01,0,0,True,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.75,True,False,0,False,False,0,False,0,0,False,0,32500000,False,0,0,1,0,False,False,False,0,8.0,0,False,0,False,4.56,False,False,0,3,False,0.82,1,0,4,False,False,7.99,5.56,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,7.75,False,False,0,False,False,0,False,0,0,False,0,30000000,False,0,0,0,0,False,False,False,0,4.0,0,False,0,False,5.0,False,False,0,1,False,5.66,0,0,1,False,False,5.0,5.66,0,0,False,False,False,False,True,False,False,0,False,False,False,False,False
0,0,0,False,False,False,5.0,False,False,0,False,False,0,False,0,0,False,0,4000000,False,0,1,0,0,False,False,False,0,5.0,0,False,0,False,6.59,False,False,0,1,False,4.85,0,0,1,False,False,6.59,4.85,0,0,False,False,False,False,False,False,False,0,False,False,True,False,False
0,0,0,False,False,False,2.5,False,False,0,False,False,0,False,0,0,False,0,17100000,False,0,0,1,0,False,False,False,0,16.0,0,True,0,False,3.27,False,False,0,4,False,1.83,1,0,2,False,False,7.63,3.33,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,2.0,False,False,0,False,False,0,False,0,1,False,0,1420698,False,0,0,0,0,False,False,False,0,5.0,0,False,0,False,0.9,False,False,0,1,False,0.84,0,0,3,False,False,0.9,3.76,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,1,False,False,False,1.5,False,False,0,False,False,0,False,0,0,False,0,12800000,True,0,0,1,0,False,False,False,0,11.0,0,False,0,False,2.0,False,False,0,2,False,0.25,1,0,3,False,False,4.78,2.56,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,205000,False,0,1,0,0,False,False,False,0,1.0,0,False,0,True,,False,False,0,0,False,1.4,0,0,1,False,False,,1.4,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,7.0,False,False,0,False,False,0,False,0,0,False,0,27500000,False,0,1,0,0,False,False,False,0,1.0,0,False,0,False,,False,False,0,0,False,3.76,0,0,1,False,True,,3.76,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,4.0,False,False,0,False,False,0,False,0,1,False,0,9400000,True,0,0,1,0,False,False,False,0,5.0,0,False,0,False,2.99,False,False,0,4,False,0.5,1,0,3,False,False,4.02,3.71,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,True,False,False,4.0,False,False,0,False,False,0,False,0,0,False,0,13075000,False,0,0,1,0,False,False,False,0,10.0,0,False,0,False,5.7,False,False,0,2,False,1.02,1,0,4,False,False,8.18,7.15,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.5,False,False,0,False,False,0,False,0,0,False,0,21470000,False,0,1,1,0,False,False,False,0,1.0,0,False,0,False,,False,False,0,0,False,2.4,1,0,4,False,False,,6.03,0,0,True,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.5,False,False,0,False,False,0,False,0,0,False,0,36500000,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,2.66,False,False,0,3,False,0.89,1,0,4,False,False,2.75,2.25,0,0,False,True,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,2000000,False,0,0,1,0,False,False,False,0,5.0,0,False,0,False,1.0,False,False,0,2,False,1.47,0,0,1,False,False,1.47,1.47,0,0,False,True,False,False,False,False,False,0,False,False,False,False,False
0,0,1,True,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,100000,False,0,0,0,0,False,False,False,0,6.0,0,False,0,False,,False,False,0,2,False,,0,0,1,False,False,,,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,4000000,False,0,0,1,0,False,False,False,0,7.0,0,True,0,False,2.05,False,False,0,4,False,0.79,0,0,1,False,False,3.33,0.79,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,True,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,1000000,False,0,0,1,0,False,False,False,0,13.0,0,False,0,False,3.17,False,False,0,2,False,0.75,0,0,1,False,False,4.62,0.75,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.5,False,False,0,False,False,0,False,0,1,False,0,19389998,False,0,1,1,0,False,False,False,0,14.0,0,False,0,False,2.75,True,False,0,2,False,0.33,1,0,5,False,False,5.59,5.49,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,1.0,False,True,0,False,False,0,False,0,0,False,0,20000,False,0,1,0,0,False,False,False,0,2.0,0,False,0,False,0.42,False,False,0,1,False,0.67,0,0,1,False,False,0.42,0.67,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,True,0,False,0,1,False,0,8000000,False,0,0,0,0,False,False,False,0,1.0,0,False,0,False,10.56,False,False,0,1,False,7.98,0,0,1,False,False,13.39,11.17,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.0,True,False,0,False,False,0,False,0,0,False,0,39007789,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,5.34,False,False,0,5,False,2.25,1,0,3,False,False,7.27,4.74,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,3200000,False,0,0,1,0,False,False,False,0,5.0,0,True,0,False,1.58,False,False,0,3,False,0.71,0,0,1,False,False,3.0,0.71,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,4100000,False,0,0,0,0,False,False,False,0,3.0,0,True,0,False,,False,False,0,3,False,3.58,0,0,1,False,False,7.59,3.58,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,4.0,False,False,0,False,False,0,False,0,1,False,0,10000000,False,0,1,0,0,False,False,False,0,5.0,0,False,0,False,0.16,False,False,0,1,False,4.0,1,0,2,False,True,0.16,7.87,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.6667,True,False,0,False,False,0,False,0,1,False,0,27101994,False,0,0,0,0,False,False,False,0,2.0,0,False,0,False,3.0,False,False,0,1,False,3.69,1,0,4,False,False,3.0,10.14,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.6667,False,False,0,False,False,0,False,0,0,False,0,45039999,True,0,0,1,0,False,False,False,0,20.5,0,False,0,False,2.52,False,False,0,3,False,1.18,1,0,3,False,False,3.67,2.72,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,5.0,False,False,0,False,False,0,False,0,0,False,0,5000000,False,0,1,0,0,False,False,False,0,6.0,0,False,0,False,0.08,False,False,0,2,False,6.97,0,0,1,False,False,11.97,6.97,0,0,False,False,False,False,False,False,False,0,False,False,True,False,False
1,0,0,False,True,False,3.0,False,False,0,False,False,0,False,0,1,False,0,10000000,False,0,1,0,0,False,False,False,0,1.0,0,False,0,False,2.0,False,False,0,1,False,5.78,0,0,1,False,False,2.0,5.78,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,True,0,False,0,0,False,0,500000,False,0,0,0,0,False,False,False,0,6.0,0,False,0,False,,False,False,0,0,False,0.08,0,0,2,False,False,,1.33,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.5,True,False,0,False,False,0,False,0,0,False,0,12300000,False,0,0,0,0,False,False,False,0,16.0,0,False,0,False,0.75,False,False,0,3,False,1.17,1,0,2,False,False,2.81,3.21,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,8400000,False,0,0,1,0,False,False,False,0,10.0,0,True,0,False,2.52,False,False,0,3,False,1.08,1,0,2,False,False,5.02,2.5,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,2300000,False,0,0,1,0,False,False,False,0,4.0,0,False,0,False,3.7,False,False,0,3,False,,0,0,2,False,False,5.66,3.32,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,0,False,False,False,5.6667,False,False,0,False,False,0,False,0,0,False,0,16000000,False,0,0,1,0,False,False,False,0,20.5,0,True,0,False,0.89,False,False,0,4,False,0.42,1,0,3,False,False,5.28,3.67,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,60187500,False,0,0,0,0,False,False,False,0,11.0,0,False,0,False,,False,False,0,0,False,3.79,0,0,2,False,False,,5.51,0,0,False,False,False,False,True,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.5,False,True,0,False,False,0,False,0,0,False,0,3000000,False,0,1,1,0,False,False,False,0,7.0,0,False,0,False,0.77,False,False,0,2,False,0.72,1,0,2,False,False,2.79,2.44,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,1000000,False,0,0,1,0,False,False,False,0,5.0,0,False,0,False,0.75,False,False,0,4,False,2.22,0,0,1,False,False,3.42,2.22,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,True,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,10000000,False,0,0,1,0,False,False,False,0,7.0,0,False,0,False,5.54,False,False,0,3,False,3.75,0,0,1,False,False,6.76,3.75,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,3.0,False,False,0,False,False,0,False,0,0,False,0,2212000,False,0,1,1,0,False,False,False,0,5.0,0,False,0,False,,False,False,0,2,False,1.41,0,0,2,False,False,1.84,1.91,0,0,False,False,False,False,False,True,False,0,False,False,False,False,False
1,0,0,False,False,False,2.5,False,False,0,False,True,0,False,0,0,False,0,9500000,False,0,0,1,0,False,False,False,0,7.0,0,False,0,False,4.0,False,False,0,1,False,1.09,1,0,2,False,False,4.0,2.56,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,11300000,False,0,0,0,0,False,False,False,0,5.0,0,True,0,False,,False,False,0,2,False,,1,0,3,False,False,0.08,0.39,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,2387481,False,0,1,0,0,False,False,False,0,2.0,0,False,0,False,0.08,False,False,0,1,False,1.6,0,0,2,False,False,0.08,2.18,0,0,False,False,False,False,False,True,False,0,False,False,False,False,False
1,0,0,False,False,False,4.0,False,False,0,False,False,0,False,0,0,False,0,60187500,False,0,0,1,0,False,False,False,0,8.0,0,False,0,False,4.0,False,False,0,2,False,2.0,1,0,3,False,False,10.76,6.23,0,0,False,False,False,False,True,False,False,0,False,False,False,False,False
1,0,0,True,False,False,1.5,False,False,0,False,False,0,False,0,0,False,0,30150000,False,0,0,1,0,False,False,False,0,2.0,0,False,0,False,0.0,False,False,0,3,False,1.5,1,0,2,False,False,7.52,1.67,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.7143,False,False,0,False,False,0,False,0,1,False,0,60187500,False,0,1,1,0,False,False,False,0,6.0,0,False,0,False,1.17,False,False,0,2,False,0.33,1,0,6,False,False,4.99,6.42,0,0,True,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,750000,False,0,1,0,0,False,False,False,0,5.0,0,False,0,False,,False,False,0,3,False,0.58,0,0,1,False,False,3.83,0.58,0,0,False,False,False,False,False,False,False,0,True,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,12000000,False,0,1,0,0,False,False,False,0,7.0,0,False,0,False,7.01,False,False,0,1,False,7.25,0,0,1,False,False,7.01,7.25,0,0,False,False,False,False,False,False,False,0,False,False,True,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,13045000,False,0,1,1,0,False,False,False,0,2.0,0,False,0,False,,False,False,0,0,False,5.35,1,0,4,False,True,,7.23,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,350000,False,0,0,0,0,False,False,False,0,0.0,0,True,0,False,,False,False,0,0,False,4.9,0,0,1,False,False,,4.9,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,True,0,False,0,1,False,0,7800000,False,0,0,0,0,False,False,False,0,3.0,0,False,0,False,,False,False,0,2,False,2.53,0,0,1,False,False,4.05,2.53,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,6.0,False,False,0,False,False,0,False,0,0,False,0,6000000,False,0,0,1,0,False,False,False,0,5.0,0,False,0,False,0.66,False,False,0,3,False,0.7,0,0,2,False,False,2.62,1.19,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,False,False,False,1.75,False,False,0,False,False,0,False,0,1,True,0,41000000,False,0,1,1,0,False,False,False,0,15.0,0,False,0,False,2.75,False,False,0,2,False,0.67,1,0,4,False,False,6.0,5.13,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,150000,False,0,1,0,0,False,False,False,0,1.0,0,False,0,False,,False,False,0,0,True,,0,0,1,False,False,,,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,7.75,False,False,0,False,False,0,False,0,0,False,0,3750000,False,0,0,0,0,False,False,False,0,5.0,0,False,0,False,1.1,False,False,0,3,False,0.47,0,0,1,False,False,1.68,0.47,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,0,False,False,False,2.5,False,False,0,False,False,0,False,0,1,False,0,60187500,False,0,0,1,0,False,False,False,0,6.0,0,True,0,False,8.01,False,False,0,3,False,6.17,0,0,3,False,False,11.25,7.92,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,10571182,False,0,1,1,0,False,False,False,0,8.0,0,False,0,False,3.29,False,False,0,1,False,4.89,0,0,1,False,False,3.29,4.89,0,0,True,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,1,False,0,200000,False,0,1,0,0,True,False,False,0,11.0,0,False,0,False,1.31,False,False,0,3,False,1.31,0,0,1,False,False,2.88,1.31,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,15000000,False,0,1,0,0,False,False,False,0,3.0,0,False,0,False,3.75,False,False,0,1,False,3.83,1,0,1,False,False,3.75,3.83,0,0,False,False,False,False,False,False,True,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,8700000,False,0,1,1,0,False,False,False,0,0.0,0,False,0,True,,False,False,0,0,False,5.42,0,0,1,False,False,,5.42,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,4.0,True,False,0,False,False,0,False,0,0,False,0,5800000,False,0,0,1,0,False,False,False,0,8.0,0,False,0,False,,False,False,0,2,False,1.34,0,0,2,False,False,1.72,1.73,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,6.0,False,False,0,False,False,0,False,0,0,False,0,7660000,False,0,1,1,0,False,False,False,0,5.0,0,False,0,False,4.0,False,False,0,3,False,2.52,0,0,1,False,False,9.88,2.52,0,0,False,False,False,False,False,False,False,0,False,False,True,False,False
1,0,0,False,False,False,6.0,False,False,0,False,True,0,False,0,0,False,0,26914000,False,0,0,1,0,False,False,False,0,20.5,0,False,0,False,0.34,False,False,0,3,False,0.0,1,0,3,False,False,10.01,6.5,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,3500000,True,0,0,1,0,False,False,False,0,10.0,0,False,0,False,4.36,False,False,0,2,False,1.0,0,0,2,False,False,5.33,2.16,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.5,False,False,0,False,False,0,False,0,1,False,0,49000000,False,0,1,1,0,False,False,False,0,8.0,0,False,0,False,5.5,False,False,0,1,False,2.59,1,0,5,False,False,5.5,6.76,0,0,False,False,False,False,False,False,False,0,False,False,True,False,False
0,0,1,False,False,False,2.0,False,False,0,False,True,0,False,0,1,False,0,1000000,False,0,0,0,0,False,False,False,0,0.0,0,False,0,False,,False,False,0,0,False,2.45,0,0,2,False,False,,2.45,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,5.0,False,False,0,False,False,0,False,0,0,False,0,500000,False,0,0,0,0,False,False,False,0,4.0,0,True,0,False,,False,False,0,0,False,2.0,0,0,1,False,False,,2.0,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,4000000,False,0,0,1,0,False,False,False,0,7.0,0,True,0,False,1.08,False,False,0,2,False,0.08,0,0,3,False,False,2.3,1.82,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,1,False,False,False,7.75,False,False,0,False,False,0,False,0,0,False,0,750000,False,0,1,0,0,False,False,False,0,6.0,0,False,0,False,1.24,False,False,0,3,False,1.56,0,0,1,False,False,1.77,1.56,0,0,False,False,False,False,False,True,False,0,False,False,False,False,False
0,0,0,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,45000000,True,0,0,1,0,False,False,False,0,8.0,0,False,0,False,3.0,False,False,0,3,False,2.0,0,0,3,False,False,5.22,3.92,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,4.3333,False,False,0,False,False,0,False,0,0,False,0,60187500,False,0,1,0,0,False,False,False,0,3.0,0,False,0,False,8.7,False,False,0,2,False,4.33,1,0,4,False,False,8.71,11.17,0,0,False,False,False,False,False,False,True,0,False,False,False,False,False
0,0,0,False,True,False,1.0,False,False,0,False,False,0,False,0,1,False,0,350000,False,0,1,0,0,False,False,False,0,3.0,0,False,0,False,,False,False,0,0,False,1.67,0,0,1,False,False,,1.67,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,7.75,False,False,0,False,False,0,False,0,1,False,0,12000000,False,0,0,0,0,False,False,False,0,7.0,0,False,0,False,,False,False,0,0,False,0.88,0,0,1,False,False,,0.88,0,0,False,True,False,False,False,False,False,0,False,False,False,False,False
0,0,1,True,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,100000,False,0,0,0,0,False,False,False,0,3.0,0,False,0,False,,False,False,0,0,False,0.75,0,0,2,False,False,,0.75,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,4.0,False,False,0,False,True,0,False,0,0,False,0,25200000,False,0,0,1,0,False,False,False,0,13.0,0,False,0,False,3.25,False,False,0,3,False,0.33,1,0,4,False,False,4.69,4.69,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,4000000,False,0,1,1,0,False,False,False,0,9.0,0,False,0,False,1.17,False,False,0,2,False,0.74,0,0,1,False,False,3.92,0.74,0,0,False,False,False,False,False,False,False,0,True,False,False,False,False
0,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,5686383,False,0,0,1,0,False,False,False,0,9.0,0,False,0,False,1.61,False,False,0,3,False,1.08,0,0,2,False,False,4.51,2.85,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
1,0,0,True,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,4300000,False,0,0,1,0,False,False,False,0,4.0,0,False,0,False,0.84,False,False,0,3,False,1.07,0,0,1,False,False,3.99,1.07,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,125000,False,0,1,0,0,False,False,False,0,2.0,0,False,0,False,0.0,False,False,0,1,False,0.68,0,0,2,False,False,0.0,0.79,0,0,False,False,False,False,False,True,False,0,False,False,False,False,False
1,0,1,False,False,False,3.5,False,False,0,False,False,0,False,0,1,False,0,889999,False,0,0,0,0,False,False,False,0,5.0,0,False,0,False,1.33,False,False,0,2,False,1.41,0,0,2,False,False,5.18,4.28,0,0,False,False,False,False,False,False,False,0,False,True,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,1000000,False,0,0,0,0,False,False,False,0,2.0,0,True,0,False,0.0,False,False,0,2,False,1.04,0,0,1,False,False,1.04,1.04,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,3.0,False,False,0,False,True,0,False,0,0,False,0,16000000,False,0,0,0,0,False,False,False,0,6.0,0,False,0,False,3.0,False,False,0,1,False,4.22,1,0,1,False,False,3.0,4.22,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
1,0,0,False,False,False,2.0,False,False,0,False,False,0,False,0,0,False,0,9150000,False,0,0,1,0,False,False,False,0,6.0,0,True,0,False,,False,False,0,2,False,0.12,0,0,1,False,False,5.26,0.12,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,3.5,False,False,0,False,False,0,False,0,0,False,0,60187500,False,0,0,1,0,False,False,False,0,4.0,0,False,0,False,5.01,False,False,0,2,False,1.58,1,0,3,False,False,7.09,6.65,0,0,False,False,False,False,True,False,False,0,False,False,False,False,False
0,0,1,False,False,False,1.0,False,False,0,False,False,0,False,0,0,False,0,11000,False,0,0,0,0,False,False,False,0,5.0,0,True,0,False,0.31,False,False,0,1,False,0.13,0,0,2,False,False,0.31,0.27,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
0,0,0,False,False,False,2.3333,False,False,0,False,False,0,False,0,0,False,0,42000000,False,0,0,1,0,False,False,False,0,14.0,0,True,0,False,6.35,False,False,0,4,False,1.08,1,0,4,False,False,9.44,5.82,0,0,False,False,False,False,False,False,False,0,False,False,False,False,False
